Date,Close/Last,Volume,Open,High,Low
04/13/2021,$2.78,44648,$2.76,$2.8809,$2.7003
04/12/2021,$2.76,115216,$2.91,$2.966,$2.74
04/09/2021,$2.95,204190,$3.00,$3.12,$2.92
04/08/2021,$3.00,69416,$3.12,$3.12,$2.9586
04/07/2021,$3.02,140264,$3.03,$3.10,$2.98
04/06/2021,$2.93,251524,$2.88,$3.10,$2.88
04/05/2021,$2.92,90632,$2.81,$2.94,$2.7502
04/01/2021,$2.82,84202,$2.77,$2.88,$2.77
03/31/2021,$2.85,71149,$2.73,$2.8603,$2.73
03/30/2021,$2.78,53534,$2.80,$2.8389,$2.6379
03/29/2021,$2.83,138811,$2.88,$2.99,$2.80
03/26/2021,$2.92,87064,$3.01,$3.01,$2.82
03/25/2021,$2.97,143961,$2.84,$2.98,$2.75
03/24/2021,$2.96,241885,$2.70,$2.998,$2.70
03/23/2021,$2.70,115459,$2.90,$2.94,$2.70
03/22/2021,$2.85,171576,$3.01,$3.05,$2.85
03/19/2021,$2.96,167981,$3.10,$3.1352,$2.96
03/18/2021,$3.05,255983,$3.38,$3.38,$3.05
03/17/2021,$3.29,197478,$3.41,$3.45,$3.25
03/16/2021,$3.37,135182,$3.46,$3.55,$3.31
03/15/2021,$3.45,133634,$3.50,$3.63,$3.42
03/12/2021,$3.415,96215,$3.55,$3.5663,$3.34
03/11/2021,$3.55,142642,$3.62,$3.64,$3.45
03/10/2021,$3.54,163826,$3.55,$3.6699,$3.46
03/09/2021,$3.40,224950,$3.26,$3.43,$3.26
03/08/2021,$3.24,124601,$3.23,$3.32,$3.18
03/05/2021,$3.23,206870,$3.26,$3.2969,$2.89
03/04/2021,$3.24,307087,$3.70,$3.70,$3.20
03/03/2021,$3.69,149921,$3.76,$3.9197,$3.6101
03/02/2021,$3.78,164468,$3.99,$3.99,$3.73
03/01/2021,$3.92,163150,$3.70,$3.99,$3.70
02/26/2021,$3.62,108304,$3.66,$3.75,$3.5011
02/25/2021,$3.59,259618,$3.93,$4.09,$3.56
02/24/2021,$3.92,184793,$3.76,$4.03,$3.76
02/23/2021,$3.65,417217,$4.00,$4.00,$3.5401
02/22/2021,$4.17,416931,$4.60,$4.60,$4.10
02/19/2021,$4.59,280035,$4.52,$4.80,$4.50
02/18/2021,$4.46,327203,$4.70,$4.7469,$4.30
02/17/2021,$4.74,519360,$4.68,$4.87,$4.52
02/16/2021,$4.88,2802341,$5.7465,$5.7465,$4.59
02/12/2021,$4.20,3734133,$3.93,$4.25,$3.93
02/11/2021,$3.92,273381,$4.20,$4.29,$3.81
02/10/2021,$4.19,386498,$4.23,$4.30,$3.93
02/09/2021,$4.25,455087,$4.29,$4.515,$4.20
02/08/2021,$4.35,707704,$4.24,$4.38,$3.96
02/05/2021,$4.34,1357244,$3.67,$4.49,$3.64
02/04/2021,$3.62,370044,$3.70,$3.80,$3.5801
02/03/2021,$3.60,379610,$3.52,$3.80,$3.403
02/02/2021,$3.44,837458,$3.89,$4.00,$3.44
02/01/2021,$3.91,1647569,$3.22,$3.9994,$3.10
01/29/2021,$3.15,286613,$3.00,$3.2499,$2.93
01/28/2021,$3.02,446538,$3.10,$3.28,$2.96
01/27/2021,$3.25,1167410,$3.68,$3.69,$3.015
01/26/2021,$3.89,5164199,$2.75,$4.20,$2.70
01/25/2021,$2.61,468533,$2.84,$2.85,$2.56
01/22/2021,$2.80,719151,$2.85,$2.8546,$2.62
